model,score,num_boost_round,epochs,batch_size,lr
XGBoost Regressor,4470.6159223308005,100.0,,,
XGBoost Regressor,4451.459345915049,174.0,,,
XGBoost Regressor,4466.354736780264,1148.0,,,
LightGBM Regressor,3951.264106092498,1704.0,,,
LightGBM Regressor,3951.2307220046955,1853.0,,,
LightGBM Regressor,3937.1472127006996,880.0,,,
LightGBM Regressor,3948.2712816893,1527.0,,,
MLP Regressor,10221.50711632072,,260.0,64.0,0.0003
MLP Regressor,8580.960296509567,,420.0,64.0,0.0003
MLP Regressor,9382.392858499154,,410.0,64.0,0.0003
LightGBM Regressor,3936.5998648310497,1062.0,,,
LightGBM Regressor,3936.873082993933,1139.0,,,
LightGBM Regressor,3941.7655786392356,1305.0,,,
XGBoost Regressor,4466.564348618316,1728.0,,,
XGBoost Regressor,4466.5808458352385,1619.0,,,
XGBoost Regressor,4466.352551125382,1279.0,,,
XGBoost Regressor,4466.300092916842,1125.0,,,
XGBoost Regressor,4466.559758749916,1891.0,,,
XGBoost Regressor,4466.387211940745,1320.0,,,
XGBoost Regressor,4466.408470901265,1348.0,,,
LightGBM Regressor,3951.4574909990374,1587.0,,,
LightGBM Regressor,3936.5052168152347,1050.0,,,
LightGBM Regressor,3948.663675789383,1468.0,,,
MLP Regressor,8828.817415130277,,430.0,64.0,0.0003
MLP Regressor,8859.153352565469,,430.0,64.0,0.0003
LightGBM Regressor,3935.373252062092,1130.0,,,
LightGBM Regressor,3951.0156533793074,1948.0,,,
LightGBM Regressor,3936.2651719018513,1047.0,,,
LightGBM Regressor,3937.5007883457324,1016.0,,,
LightGBM Regressor,3936.6197639542806,1082.0,,,
MLP Regressor,8654.772097072362,,430.0,256.0,0.0003
MLP Regressor,9235.887336398053,,260.0,256.0,0.0003
MLP Regressor,11578.44091852765,,260.0,64.0,0.0003
MLP Regressor,10565.55730940746,,260.0,64.0,0.0003
MLP Regressor,9384.764520822198,,360.0,64.0,0.0003
MLP Regressor,13444.215051157453,,230.0,64.0,0.0003
XGBoost Regressor,4466.522949842147,1448.0,,,
XGBoost Regressor,4466.548959762887,1780.0,,,
XGBoost Regressor,4466.277323819218,1186.0,,,
Logistic Regressor,48385.63448173853,,160.0,16.0,0.003
Logistic Regressor,15286.798444516076,,160.0,16.0,0.01
Logistic Regressor,70535.55857048325,,160.0,16.0,0.001
Logistic Regressor,47540.14979216204,,160.0,64.0,0.001
Logistic Regressor,60867.3052509373,,160.0,64.0,0.0001
MLP Regressor,10181.467635026669,,270.0,64.0,0.0003
MLP Regressor,9852.229581218224,,270.0,256.0,0.0003
MLP Regressor,8719.76817025924,,450.0,256.0,0.0003
MLP Regressor,8851.560086426145,,450.0,64.0,0.0003
MLP Regressor,9345.266333120324,,450.0,256.0,0.0003
MLP Regressor,8588.809986556418,,450.0,256.0,0.0003
XGBoost Regressor,4463.273385758453,605.0,,,
XGBoost Regressor,4457.738211372907,404.0,,,
XGBoost Regressor,4461.617381310508,318.0,,,
XGBoost Regressor,4466.324147552626,1175.0,,,
XGBoost Regressor,4466.5421905542225,1601.0,,,
XGBoost Regressor,4466.465059768683,1375.0,,,
XGBoost Regressor,4466.558105765577,1580.0,,,
XGBoost Regressor,4465.314260856409,853.0,,,
XGBoost Regressor,4466.400884167578,1338.0,,,
XGBoost Regressor,4466.368484289567,1328.0,,,
XGBoost Regressor,4466.564363477591,1885.0,,,
MLP Regressor,8888.569015373629,,450.0,64.0,0.0003
MLP Regressor,7598.08360972694,,450.0,64.0,0.003
XGBoost Regressor,4466.342999064244,1170.0,,,
XGBoost Regressor,4466.555821585514,1892.0,,,
XGBoost Regressor,4466.562274832299,1688.0,,,
LightGBM Regressor,3936.3111684254186,1066.0,,,
LightGBM Regressor,3950.987443301352,1846.0,,,
LightGBM Regressor,3948.381427886079,1459.0,,,
LightGBM Regressor,3956.2516008194807,556.0,,,
XGBoost Regressor,4466.396646409822,1274.0,,,
XGBoost Regressor,4466.548574431432,1740.0,,,
XGBoost Regressor,4466.3554324517345,1278.0,,,
MLP Regressor,7774.86046314324,,370.0,64.0,0.003
MLP Regressor,7665.387706894886,,260.0,64.0,0.003
MLP Regressor,7926.2504861679745,,260.0,64.0,0.003
MLP Regressor,7857.473187393513,,190.0,64.0,0.003
XGBoost Regressor,4466.558621222474,1707.0,,,
XGBoost Regressor,4466.546901148902,1745.0,,,
LightGBM Regressor,3938.124397947994,1195.0,,,
LightGBM Regressor,3935.779763996011,1068.0,,,
MLP Regressor,7989.057638307626,,180.0,64.0,0.003
MLP Regressor,7990.391442062699,,190.0,64.0,0.003
MLP Regressor,7799.540636433479,,190.0,32.0,0.003
MLP Regressor,7960.800349882183,,190.0,128.0,0.003
MLP Regressor,7779.161354855164,,190.0,32.0,0.003
MLP Regressor,12908.614741287636,,190.0,32.0,0.0003
MLP Regressor,9791.746993691575,,270.0,32.0,0.0003
MLP Regressor,10054.714449188059,,270.0,64.0,0.0003
MLP Regressor,15101.000735105075,,130.0,64.0,0.0003
MLP Regressor,15713.74830902019,,130.0,256.0,0.0003
MLP Regressor,9785.096611182267,,130.0,256.0,0.001
MLP Regressor,9478.423710267092,,130.0,256.0,0.001
FNN Regressor,77342.9218869902,,380.0,16.0,0.0003
Logistic Regressor,70042.73132790065,,210.0,64.0,0.0001
MLP Regressor,8329.177889751707,,270.0,256.0,0.001
MLP Regressor,8131.256827330992,,270.0,256.0,0.001
MLP Regressor,7906.8314540030315,,270.0,256.0,0.003
MLP Regressor,7795.901632825871,,270.0,256.0,0.003
MLP Regressor,7910.426839312845,,270.0,64.0,0.003
XGBoost Regressor,4466.555057309237,1805.0,,,
XGBoost Regressor,4466.5498289611205,1738.0,,,
XGBoost Regressor,4466.562914193368,1884.0,,,
XGBoost Regressor,4466.285924855114,1073.0,,,
XGBoost Regressor,4466.581181431908,1624.0,,,
XGBoost Regressor,4466.551757513909,1984.0,,,
XGBoost Regressor,4466.563502450443,1689.0,,,
XGBoost Regressor,4466.579585973003,1635.0,,,
XGBoost Regressor,4466.564363477591,1885.0,,,
XGBoost Regressor,4466.344219368428,1133.0,,,
XGBoost Regressor,4466.331618672697,1313.0,,,
XGBoost Regressor,4466.568000488191,1686.0,,,
XGBoost Regressor,4466.531869135621,1557.0,,,
XGBoost Regressor,4462.275093089911,656.0,,,
XGBoost Regressor,4460.992946134902,261.0,,,
XGBoost Regressor,4460.474441881201,388.0,,,
XGBoost Regressor,4460.556430842701,482.0,,,
XGBoost Regressor,4462.50770778433,661.0,,,
XGBoost Regressor,4460.492728798163,461.0,,,
XGBoost Regressor,4466.3143924444075,1166.0,,,
XGBoost Regressor,4466.551550987246,1959.0,,,
MLP Regressor,7643.373128823188,,450.0,64.0,0.003
MLP Regressor,7818.33893689867,,350.0,64.0,0.003
LightGBM Regressor,3950.7160103865326,1963.0,,,
LightGBM Regressor,3949.0625607225948,1485.0,,,
MLP Regressor,7754.426916313163,,350.0,128.0,0.003
LightGBM Regressor,3937.1714878174503,971.0,,,
LightGBM Regressor,3950.0571862500196,1913.0,,,
LightGBM Regressor,3949.70537469785,1780.0,,,
LightGBM Regressor,3951.875337601498,1680.0,,,
LightGBM Regressor,3935.373252062092,1130.0,,,
LightGBM Regressor,3951.0336167194414,1946.0,,,
LightGBM Regressor,3945.2787844200175,1353.0,,,
LightGBM Regressor,3937.860806802421,876.0,,,
MLP Regressor,7905.890635700368,,350.0,64.0,0.003
MLP Regressor,7508.196816542039,,480.0,64.0,0.003
MLP Regressor,7590.63635501241,,470.0,64.0,0.003
MLP Regressor,7781.009498434056,,470.0,64.0,0.001
XGBoost Regressor,4466.285924855114,1073.0,,,
XGBoost Regressor,4466.555821676778,1940.0,,,
XGBoost Regressor,4466.215506248153,1096.0,,,
XGBoost Regressor,4461.625537621207,581.0,,,
XGBoost Regressor,4446.852506675414,222.0,,,
XGBoost Regressor,4463.575848734847,681.0,,,
XGBoost Regressor,4466.1850066012585,939.0,,,
XGBoost Regressor,4460.317157871824,535.0,,,
XGBoost Regressor,4464.220575393911,733.0,,,
XGBoost Regressor,4460.290777240863,536.0,,,
XGBoost Regressor,4466.2379262254335,1061.0,,,
XGBoost Regressor,4466.591614593562,1508.0,,,
XGBoost Regressor,4466.329109230002,1237.0,,,
XGBoost Regressor,4466.440877425056,1365.0,,,
XGBoost Regressor,4466.55594953215,1863.0,,,
XGBoost Regressor,4466.523493090632,1450.0,,,
XGBoost Regressor,4466.353238099887,958.0,,,
XGBoost Regressor,4466.5407132062,1831.0,,,
XGBoost Regressor,4466.549823666466,1822.0,,,
XGBoost Regressor,4466.293027676838,1127.0,,,
XGBoost Regressor,4459.107783986758,382.0,,,
XGBoost Regressor,4466.3146235615195,1292.0,,,
FNN Regressor,77346.6604820198,,380.0,16.0,0.0001
FNN Regressor,77347.28059686738,,240.0,16.0,0.0001
FNN Regressor,77345.41347396608,,240.0,16.0,0.0003
FNN Regressor,77346.88548494791,,100.0,16.0,0.0003
FNN Regressor,77347.04216469995,,100.0,16.0,0.0003
FNN Regressor,77344.52274138802,,300.0,16.0,0.0003
FNN Regressor,77346.82157740626,,300.0,16.0,0.0001
FNN Regressor,77347.05940209627,,300.0,16.0,0.0001
FNN Regressor,77346.92565595101,,300.0,16.0,0.0001
FNN Regressor,77323.78107988603,,300.0,16.0,0.001
FNN Regressor,59400.586961426045,,300.0,16.0,0.03
FNN Regressor,77169.59645278176,,300.0,16.0,0.003
MLP Regressor,7774.615966412101,,470.0,256.0,0.001
MLP Regressor,14608.215659163745,,470.0,256.0,0.0001
MLP Regressor,13047.296433444571,,470.0,128.0,0.0001
MLP Regressor,16323.50220204295,,360.0,128.0,0.0001
MLP Regressor,7973.784782876719,,360.0,128.0,0.001
MLP Regressor,8036.641620409799,,360.0,32.0,0.001
MLP Regressor,13829.985779424267,,360.0,32.0,0.0001
MLP Regressor,40375.39339810835,,190.0,32.0,0.0001
MLP Regressor,8495.181727921326,,190.0,32.0,0.001
MLP Regressor,8216.898108662897,,230.0,32.0,0.001
MLP Regressor,8433.277841878775,,230.0,32.0,0.001
MLP Regressor,8110.158155752698,,300.0,32.0,0.001
MLP Regressor,8093.027182191424,,260.0,32.0,0.001
MLP Regressor,8374.171159914305,,200.0,32.0,0.001
MLP Regressor,8487.24851453996,,200.0,64.0,0.001
MLP Regressor,7947.911582663623,,330.0,64.0,0.001
MLP Regressor,8221.861235658344,,330.0,64.0,0.001
MLP Regressor,8060.027456123418,,330.0,256.0,0.001
MLP Regressor,7869.54375935389,,330.0,256.0,0.001
MLP Regressor,9828.441108219953,,330.0,256.0,0.0003
MLP Regressor,9287.576359137678,,330.0,64.0,0.0003
MLP Regressor,14662.118729427146,,330.0,64.0,0.0001
MLP Regressor,14156.795299408657,,430.0,64.0,0.0001
MLP Regressor,15561.493902980517,,300.0,64.0,0.0001
MLP Regressor,19827.42100218933,,300.0,64.0,0.0001
MLP Regressor,15856.470700515794,,300.0,64.0,0.0001
MLP Regressor,9133.912793999876,,300.0,64.0,0.0003
MLP Regressor,9539.960715181092,,250.0,64.0,0.0003
MLP Regressor,11663.420434280855,,250.0,256.0,0.0003
MLP Regressor,10561.493072532998,,250.0,256.0,0.0003
MLP Regressor,9374.481096491741,,350.0,256.0,0.0003
MLP Regressor,9195.534826100993,,340.0,256.0,0.0003
MLP Regressor,8535.0529302988,,390.0,256.0,0.0003
MLP Regressor,7675.231173680451,,390.0,256.0,0.003
MLP Regressor,7568.3596427563525,,390.0,256.0,0.003
Logistic Regressor,42515.77670534135,,210.0,64.0,0.001
Logistic Regressor,44330.87157147936,,210.0,64.0,0.003
Logistic Regressor,32513.64337447691,,210.0,16.0,0.003
FNN Regressor,77346.83481682856,,300.0,16.0,0.0001
FNN Regressor,77347.45404662033,,200.0,16.0,0.0001
FNN Regressor,77336.5640955863,,200.0,16.0,0.001
FNN Regressor,77336.35597546521,,200.0,64.0,0.001
FNN Regressor,76428.60750746654,,200.0,64.0,0.01
FNN Regressor,77155.56529259,,120.0,64.0,0.01
FNN Regressor,77326.2217097222,,120.0,64.0,0.003
FNN Regressor,77104.26487432024,,120.0,64.0,0.01
FNN Regressor,77346.75721406385,,120.0,64.0,0.0003
FNN Regressor,77345.79084329256,,200.0,64.0,0.0003
FNN Regressor,77345.50745523293,,200.0,64.0,0.0003
FNN Regressor,77337.28328060725,,200.0,64.0,0.001
FNN Regressor,77337.09481074869,,200.0,16.0,0.001
FNN Regressor,77339.52905448907,,200.0,32.0,0.001
FNN Regressor,77345.11784959424,,90.0,32.0,0.001
FNN Regressor,77344.695553541,,90.0,128.0,0.001
XGBoost Regressor,4466.336856831253,1283.0,,,
XGBoost Regressor,4458.406325449765,407.0,,,
XGBoost Regressor,4466.131763668059,1052.0,,,
XGBoost Regressor,4464.864872960949,776.0,,,
XGBoost Regressor,4466.322161791832,1172.0,,,
XGBoost Regressor,4466.287429275069,1209.0,,,
XGBoost Regressor,4466.544542127676,1551.0,,,
LightGBM Regressor,3947.163732665171,1408.0,,,
LightGBM Regressor,3951.8146803933037,660.0,,,
LightGBM Regressor,3938.3458628600924,810.0,,,
XGBoost Regressor,4466.331772289602,1309.0,,,
XGBoost Regressor,4458.82757701287,421.0,,,
XGBoost Regressor,4466.329109230002,1237.0,,,
XGBoost Regressor,4462.202101035902,330.0,,,
XGBoost Regressor,4463.15815826073,617.0,,,
XGBoost Regressor,4459.571190033217,546.0,,,
XGBoost Regressor,4441.9142295158235,208.0,,,
XGBoost Regressor,4455.321558808735,240.0,,,
XGBoost Regressor,4452.453197543631,231.0,,,
XGBoost Regressor,4461.310430549543,324.0,,,
XGBoost Regressor,4466.310347945153,1197.0,,,
MLP Regressor,7847.18934546111,,390.0,128.0,0.003
MLP Regressor,7673.100316023948,,390.0,32.0,0.003
MLP Regressor,7619.390186541258,,390.0,32.0,0.003
MLP Regressor,7837.405440886627,,390.0,64.0,0.003
MLP Regressor,7981.57294355696,,390.0,64.0,0.001
MLP Regressor,8019.1228215317515,,390.0,32.0,0.001
MLP Regressor,8104.723192721716,,290.0,32.0,0.001
MLP Regressor,8135.598962673074,,290.0,32.0,0.001
MLP Regressor,8403.826659546437,,190.0,32.0,0.001
MLP Regressor,8513.651921587501,,190.0,128.0,0.001
LightGBM Regressor,3937.044181891959,1095.0,,,
MLP Regressor,8619.214800502368,,190.0,128.0,0.001
MLP Regressor,14858.321534044973,,60.0,128.0,0.001
MLP Regressor,14211.548152996313,,70.0,128.0,0.001
MLP Regressor,12668.17332976437,,70.0,256.0,0.001
MLP Regressor,8788.449647927739,,180.0,256.0,0.001
LightGBM Regressor,3936.8295159237505,969.0,,,
XGBoost Regressor,4466.575865975936,1665.0,,,
LightGBM Regressor,3949.929999131334,623.0,,,
LightGBM Regressor,3939.0624842970083,785.0,,,
LightGBM Regressor,3947.810545362968,1443.0,,,
LightGBM Regressor,3950.117650083667,1553.0,,,
LightGBM Regressor,3948.3563494583263,1466.0,,,
LightGBM Regressor,3939.443007001149,847.0,,,
LightGBM Regressor,3936.5820379131246,1010.0,,,
LightGBM Regressor,3962.70703833562,507.0,,,
LightGBM Regressor,3939.6768554763316,859.0,,,
FNN Regressor,77330.01358528774,,270.0,128.0,0.001
FNN Regressor,77328.14485929467,,280.0,128.0,0.001
LightGBM Regressor,3936.349154723505,1135.0,,,
LightGBM Regressor,3962.70703833562,507.0,,,
LightGBM Regressor,3937.0676746445365,1034.0,,,
LightGBM Regressor,3999.2635706429487,253.0,,,
LightGBM Regressor,4004.067983373981,275.0,,,
LightGBM Regressor,3938.399781722373,798.0,,,
LightGBM Regressor,3950.1971665874826,1554.0,,,
LightGBM Regressor,3950.8534333102116,1849.0,,,
XGBoost Regressor,4465.445582636045,856.0,,,
XGBoost Regressor,4458.496963347489,370.0,,,
XGBoost Regressor,4459.654447380531,556.0,,,
Logistic Regressor,27109.72831971024,,210.0,16.0,0.003
Logistic Regressor,56129.42324413656,,100.0,16.0,0.003
Logistic Regressor,93543.5442911573,,100.0,16.0,0.0003
Logistic Regressor,87177.4585786076,,240.0,16.0,0.0003
Logistic Regressor,81873.75037276522,,240.0,16.0,0.0001
MLP Regressor,8477.200438668824,,180.0,256.0,0.001
MLP Regressor,8365.469365449419,,270.0,256.0,0.001
MLP Regressor,7720.477247961281,,410.0,256.0,0.001
MLP Regressor,7753.93391521416,,430.0,256.0,0.001
MLP Regressor,7754.588114551014,,470.0,256.0,0.001
FNN Regressor,77332.79026056561,,280.0,128.0,0.001
MLP Regressor,8257.170077576657,,300.0,256.0,0.001
MLP Regressor,9203.705286218585,,300.0,256.0,0.0003
MLP Regressor,9176.382338359655,,300.0,64.0,0.0003
LightGBM Regressor,3940.024409661508,1255.0,,,
LightGBM Regressor,3937.990234617521,867.0,,,
LightGBM Regressor,3939.531923527908,858.0,,,
LightGBM Regressor,3938.6744201776783,797.0,,,
LightGBM Regressor,3951.629317847395,1598.0,,,
MLP Regressor,8179.225049934884,,300.0,64.0,0.001
MLP Regressor,8130.322045000233,,300.0,128.0,0.001
MLP Regressor,7761.904569691955,,300.0,128.0,0.003
MLP Regressor,7636.809652604852,,350.0,128.0,0.003
MLP Regressor,8048.617134199125,,350.0,128.0,0.001
MLP Regressor,8252.64618988635,,350.0,64.0,0.001
MLP Regressor,8056.240451032115,,340.0,64.0,0.001
MLP Regressor,8005.311458630956,,340.0,64.0,0.001
MLP Regressor,8217.418284806256,,340.0,128.0,0.001
MLP Regressor,7855.92294826919,,340.0,128.0,0.001
MLP Regressor,7940.141872004943,,340.0,64.0,0.001
MLP Regressor,15152.241307899169,,340.0,64.0,0.0001
MLP Regressor,14864.853185912762,,340.0,64.0,0.0001
MLP Regressor,16159.250411120736,,340.0,64.0,0.0001
MLP Regressor,30253.523252927276,,190.0,64.0,0.0001
MLP Regressor,8561.410573984856,,190.0,64.0,0.001
MLP Regressor,7982.2181609950385,,190.0,64.0,0.003
XGBoost Regressor,4463.603329440319,270.0,,,
XGBoost Regressor,4465.07868521839,832.0,,,
XGBoost Regressor,4466.555369524985,1679.0,,,
XGBoost Regressor,4466.172234859967,971.0,,,
FNN Regressor,77320.13337697597,,350.0,128.0,0.001
FNN Regressor,77343.75216582394,,350.0,128.0,0.0003
FNN Regressor,77342.67786408457,,380.0,128.0,0.0003
FNN Regressor,77343.44137392777,,380.0,32.0,0.0003
Logistic Regressor,91807.57354107269,,240.0,64.0,0.0001
MLP Regressor,7978.576801661545,,190.0,256.0,0.003
MLP Regressor,7912.824563859936,,210.0,256.0,0.003
MLP Regressor,7946.40728834441,,210.0,64.0,0.003
MLP Regressor,7880.777821225969,,210.0,64.0,0.003
MLP Regressor,7842.390154550728,,210.0,128.0,0.003
MLP Regressor,8820.596364460998,,70.0,128.0,0.003
XGBoost Regressor,4466.376122728237,1004.0,,,
Logistic Regressor,58875.29145894006,,150.0,64.0,0.0001
Logistic Regressor,81215.42136437193,,50.0,64.0,0.0001
Logistic Regressor,87384.68012969717,,50.0,256.0,0.0001
Logistic Regressor,64837.09167509229,,50.0,256.0,0.0001
Logistic Regressor,86183.40503866576,,50.0,256.0,0.0001
Logistic Regressor,68016.07189983563,,160.0,256.0,0.0001
Logistic Regressor,59871.85384251261,,280.0,256.0,0.0001
Logistic Regressor,72795.29691010453,,280.0,256.0,0.0003
Logistic Regressor,72715.47642010638,,280.0,256.0,0.0003
Logistic Regressor,67333.70523357623,,280.0,256.0,0.0001
Logistic Regressor,59231.923223351754,,250.0,256.0,0.0001
FNN Regressor,77343.82335695077,,380.0,32.0,0.0003
FNN Regressor,77343.04613820373,,380.0,32.0,0.0003
FNN Regressor,77058.8073345364,,380.0,32.0,0.003
FNN Regressor,77030.83719731259,,380.0,32.0,0.003
FNN Regressor,77234.75994187997,,240.0,32.0,0.003
MLP Regressor,9724.288734521699,,70.0,256.0,0.003
MLP Regressor,9563.8890011444,,70.0,256.0,0.003
LightGBM Regressor,3936.127298588843,1134.0,,,
LightGBM Regressor,3951.246350141416,1828.0,,,
LightGBM Regressor,3951.806431706531,1605.0,,,
LightGBM Regressor,3949.9413834198963,1797.0,,,
LightGBM Regressor,3950.865295379266,1743.0,,,
LightGBM Regressor,3950.052715393331,1552.0,,,
LightGBM Regressor,3947.880347914835,740.0,,,
LightGBM Regressor,3937.2925942140027,879.0,,,
LightGBM Regressor,3936.71470221031,1118.0,,,
LightGBM Regressor,3950.3271729744847,624.0,,,
LightGBM Regressor,3952.281383404285,665.0,,,
LightGBM Regressor,3946.5249427326994,1368.0,,,
LightGBM Regressor,3935.7565011002343,1063.0,,,
LightGBM Regressor,3948.0465303432447,739.0,,,
LightGBM Regressor,3961.201911705842,497.0,,,
LightGBM Regressor,3973.6028873082864,434.0,,,
LightGBM Regressor,3936.6568745791155,1137.0,,,
LightGBM Regressor,3951.9722305379414,1626.0,,,
LightGBM Regressor,3948.493075258256,1460.0,,,
LightGBM Regressor,3949.963758738305,1779.0,,,
LightGBM Regressor,3937.2471472906636,1108.0,,,
LightGBM Regressor,3948.849358731278,1499.0,,,
LightGBM Regressor,3950.780435981113,1825.0,,,
LightGBM Regressor,3938.8580794500435,1189.0,,,
LightGBM Regressor,3948.384081305572,730.0,,,
LightGBM Regressor,3936.5855688418937,1037.0,,,
LightGBM Regressor,4000.3002587121423,248.0,,,
LightGBM Regressor,4023.3808161996644,227.0,,,
LightGBM Regressor,4072.858215318008,146.0,,,
LightGBM Regressor,4138.56894844931,82.0,,,
LightGBM Regressor,3952.1861451670684,659.0,,,
LightGBM Regressor,3939.3309415396593,845.0,,,
LightGBM Regressor,3938.648015645527,1179.0,,,
LightGBM Regressor,3970.514234713953,445.0,,,
LightGBM Regressor,3939.038475123595,854.0,,,
LightGBM Regressor,4014.216739289219,239.0,,,
LightGBM Regressor,4135.739868737178,85.0,,,
LightGBM Regressor,3952.4015635444807,657.0,,,
LightGBM Regressor,4001.456604681166,284.0,,,
LightGBM Regressor,3951.7142395735355,688.0,,,
LightGBM Regressor,3953.6654141835975,592.0,,,
LightGBM Regressor,3985.9757357231492,298.0,,,
LightGBM Regressor,3958.3032245926747,549.0,,,
LightGBM Regressor,3937.3669347218647,1159.0,,,
XGBoost Regressor,4466.557984625743,1677.0,,,
XGBoost Regressor,4466.584321452496,1662.0,,,
XGBoost Regressor,4466.530731771151,1439.0,,,
XGBoost Regressor,4459.664180500393,545.0,,,
XGBoost Regressor,4457.937580963502,416.0,,,
XGBoost Regressor,4463.380603941928,679.0,,,
LightGBM Regressor,3944.0811677375395,765.0,,,
LightGBM Regressor,3973.7807283241755,371.0,,,
LightGBM Regressor,3936.667487478824,886.0,,,
LightGBM Regressor,3934.8426958583564,900.0,,,
LightGBM Regressor,3939.7791138953476,1229.0,,,
LightGBM Regressor,3951.5833851969733,654.0,,,
LightGBM Regressor,3948.384081305572,730.0,,,
LightGBM Regressor,3949.183331150853,1471.0,,,
LightGBM Regressor,3937.5274847244245,831.0,,,
XGBoost Regressor,4466.258959178646,1046.0,,,
XGBoost Regressor,4465.530064188631,870.0,,,
XGBoost Regressor,4466.360944621946,1329.0,,,
XGBoost Regressor,4466.570634384647,1719.0,,,
XGBoost Regressor,4466.310696027566,1168.0,,,
XGBoost Regressor,4457.963334498578,249.0,,,
XGBoost Regressor,4465.563049609222,871.0,,,
XGBoost Regressor,4463.284841974639,606.0,,,
XGBoost Regressor,4466.492852549722,1384.0,,,
XGBoost Regressor,4466.324889426496,1249.0,,,
XGBoost Regressor,4466.558791133464,1875.0,,,
XGBoost Regressor,4466.30792148432,1152.0,,,
XGBoost Regressor,4466.347566725627,1242.0,,,
XGBoost Regressor,4466.579335036682,1626.0,,,
XGBoost Regressor,4466.550065373791,1983.0,,,
XGBoost Regressor,4466.588017747411,1488.0,,,
XGBoost Regressor,4466.5457378204665,1747.0,,,
XGBoost Regressor,4466.38999348308,1003.0,,,
XGBoost Regressor,4465.198981284802,812.0,,,
XGBoost Regressor,4466.3712095053515,1001.0,,,
XGBoost Regressor,4466.562603143946,1731.0,,,
XGBoost Regressor,4466.557324414725,1539.0,,,
XGBoost Regressor,4464.181718586453,727.0,,,
MLP Regressor,8200.853949165128,,130.0,256.0,0.003
MLP Regressor,8694.31584306588,,80.0,256.0,0.003
MLP Regressor,9538.216321447579,,80.0,256.0,0.003
MLP Regressor,8524.892051942943,,100.0,256.0,0.003
MLP Regressor,11184.425411262691,,50.0,256.0,0.003
MLP Regressor,7951.037130504339,,210.0,256.0,0.003
MLP Regressor,12150.98956474191,,210.0,256.0,0.0003
MLP Regressor,14893.182543291432,,140.0,256.0,0.0003
MLP Regressor,9110.199479459692,,140.0,256.0,0.001
MLP Regressor,8120.998824304561,,280.0,256.0,0.001
MLP Regressor,7984.770575365473,,410.0,256.0,0.001
LightGBM Regressor,4086.4355928636483,127.0,,,
LightGBM Regressor,3939.9225790358773,848.0,,,
XGBoost Regressor,4466.5939180692285,1504.0,,,
XGBoost Regressor,4466.524051691217,1435.0,,,
XGBoost Regressor,4460.606562885121,479.0,,,
XGBoost Regressor,4465.001664505654,830.0,,,
XGBoost Regressor,4466.352532291295,1280.0,,,
XGBoost Regressor,4466.1850066012585,939.0,,,
XGBoost Regressor,4466.109667970562,1091.0,,,
XGBoost Regressor,4466.5526668136745,1797.0,,,
FNN Regressor,77248.56286853914,,240.0,64.0,0.003
FNN Regressor,77058.67938235632,,370.0,64.0,0.003
FNN Regressor,77056.03217682525,,370.0,32.0,0.003
FNN Regressor,77026.77396036833,,370.0,128.0,0.003
FNN Regressor,76890.15780503904,,460.0,128.0,0.003
FNN Regressor,76953.96468425127,,460.0,32.0,0.003
FNN Regressor,76953.90586921593,,460.0,64.0,0.003
FNN Regressor,76952.2731537106,,460.0,128.0,0.003
FNN Regressor,76964.57710709196,,460.0,128.0,0.003
FNN Regressor,77342.4229307067,,460.0,128.0,0.0003
MLP Regressor,7725.367438551883,,460.0,256.0,0.001
MLP Regressor,7985.776033289234,,370.0,256.0,0.001
XGBoost Regressor,4466.2379262254335,1061.0,,,
XGBoost Regressor,4466.524216913202,1452.0,,,
XGBoost Regressor,4466.582508363898,1490.0,,,
XGBoost Regressor,4466.589235298897,1515.0,,,
XGBoost Regressor,4466.555934030204,1893.0,,,
XGBoost Regressor,4466.572990887482,1666.0,,,
XGBoost Regressor,4466.488002732756,1398.0,,,
XGBoost Regressor,4466.5582206467925,1872.0,,,
XGBoost Regressor,4466.38999348308,1003.0,,,
XGBoost Regressor,4466.183567569809,940.0,,,
XGBoost Regressor,4466.132958296528,972.0,,,
XGBoost Regressor,4457.701043552236,58.0,,,
XGBoost Regressor,4464.865510858047,794.0,,,
XGBoost Regressor,4466.331772289602,1309.0,,,
LightGBM Regressor,3941.650888181083,774.0,,,
LightGBM Regressor,3939.2708796923885,779.0,,,
LightGBM Regressor,3936.8743484313923,966.0,,,
LightGBM Regressor,3974.5825813047823,372.0,,,
LightGBM Regressor,3937.856224701402,982.0,,,
LightGBM Regressor,3948.838124342208,1486.0,,,
LightGBM Regressor,3951.244350538005,1926.0,,,
LightGBM Regressor,3950.894666248053,1949.0,,,
LightGBM Regressor,3952.4403756734696,1634.0,,,
LightGBM Regressor,3934.588045095257,1121.0,,,
LightGBM Regressor,3947.810545362968,1443.0,,,
LightGBM Regressor,3951.6356128038537,1687.0,,,
LightGBM Regressor,3937.904828777196,1019.0,,,
LightGBM Regressor,3951.9318984563347,1623.0,,,
LightGBM Regressor,3953.8434952953,699.0,,,
LightGBM Regressor,3936.965037360169,1029.0,,,
LightGBM Regressor,3939.893447753292,1254.0,,,
MLP Regressor,8250.257676202695,,210.0,256.0,0.001
MLP Regressor,12089.247926851149,,90.0,256.0,0.001
XGBoost Regressor,4464.260060507722,718.0,,,
XGBoost Regressor,4464.977100311158,797.0,,,
MLP Regressor,11167.200208016646,,90.0,64.0,0.001
