model,score,epochs,batch_size,lr,num_boost_round
FNN Regressor,21.812287450146723,180.0,128.0,0.0003,
FNN Regressor,14.43754176683369,180.0,128.0,0.001,
FNN Regressor,0.6770044445296048,180.0,128.0,0.03,
FNN Regressor,0.8464670275636806,180.0,64.0,0.03,
FNN Regressor,0.6167441467322404,180.0,64.0,0.03,
FNN Regressor,1.098380386063235,180.0,256.0,0.03,
FNN Regressor,14.81771702935983,180.0,256.0,0.001,
XGBoost Regressor,0.43064179878075326,,,,124.0
XGBoost Regressor,0.43134661293825377,,,,540.0
XGBoost Regressor,0.43134661293825377,,,,1191.0
XGBoost Regressor,0.43134661293825377,,,,1320.0
XGBoost Regressor,0.43134661293825377,,,,554.0
XGBoost Regressor,0.4311924150015091,,,,91.0
XGBoost Regressor,0.43134661252342565,,,,280.0
XGBoost Regressor,0.43126487825030396,,,,242.0
XGBoost Regressor,0.4310840715863223,,,,230.0
XGBoost Regressor,0.43134661293825377,,,,1194.0
XGBoost Regressor,0.43134661293825377,,,,666.0
XGBoost Regressor,0.43096396709496,,,,96.0
XGBoost Regressor,0.4288671280588945,,,,158.0
LightGBM Regressor,0.47350168247225266,,,,881.0
LightGBM Regressor,0.5014374122081982,,,,630.0
Logistic Regressor,30.229583118848048,480.0,256.0,0.001,
Logistic Regressor,76.85170655562878,480.0,256.0,0.0001,
Logistic Regressor,25.784155865331897,480.0,256.0,0.0003,
Logistic Regressor,45.135089388087536,320.0,256.0,0.0003,
Logistic Regressor,73.21050233265281,320.0,256.0,0.0003,
Logistic Regressor,39.70187615875413,130.0,256.0,0.0003,
Logistic Regressor,40.79784006480364,260.0,256.0,0.0003,
Logistic Regressor,45.464376456688996,190.0,256.0,0.0003,
FNN Regressor,14.285689037933343,180.0,256.0,0.001,
FNN Regressor,14.558750042181279,180.0,64.0,0.001,
FNN Regressor,12.01925259771668,220.0,64.0,0.001,
FNN Regressor,11.968506240503212,220.0,32.0,0.001,
FNN Regressor,12.787830460434883,220.0,128.0,0.001,
FNN Regressor,12.115489293960698,220.0,128.0,0.001,
XGBoost Regressor,0.4313466129050747,,,,327.0
XGBoost Regressor,0.43134661293825377,,,,951.0
XGBoost Regressor,0.43134661293825377,,,,1398.0
XGBoost Regressor,0.43134661293825377,,,,946.0
XGBoost Regressor,0.43134661293825377,,,,1817.0
XGBoost Regressor,0.43134661293825377,,,,1743.0
MLP Regressor,3.497076754084637,460.0,128.0,0.0003,
XGBoost Regressor,0.43134661293825377,,,,919.0
XGBoost Regressor,0.43134661293825377,,,,675.0
XGBoost Regressor,0.43134661293825377,,,,1320.0
XGBoost Regressor,0.43134661293825377,,,,638.0
FNN Regressor,0.6777492838931265,220.0,128.0,0.01,
FNN Regressor,3.1486830049877166,80.0,128.0,0.01,
FNN Regressor,22.819471554522377,80.0,128.0,0.0003,
FNN Regressor,21.46742301113564,160.0,128.0,0.0003,
FNN Regressor,2.417373477892123,160.0,128.0,0.003,
FNN Regressor,0.5537205941845753,320.0,128.0,0.003,
FNN Regressor,0.6225372589382256,460.0,128.0,0.003,
FNN Regressor,0.6771450127760457,280.0,128.0,0.003,
FNN Regressor,4.761634545271109,140.0,128.0,0.003,
FNN Regressor,4.759389875969464,140.0,128.0,0.003,
FNN Regressor,5.588368312369351,140.0,64.0,0.003,
FNN Regressor,4.010604283798208,140.0,64.0,0.003,
FNN Regressor,0.7278039426353268,260.0,64.0,0.003,
FNN Regressor,0.6214508419320007,260.0,64.0,0.01,
FNN Regressor,0.6212564860173256,260.0,128.0,0.01,
FNN Regressor,0.6591717791710113,260.0,128.0,0.01,
FNN Regressor,0.674294891170657,160.0,128.0,0.01,
FNN Regressor,0.7184040204423926,160.0,128.0,0.01,
FNN Regressor,0.6683527277977426,160.0,32.0,0.01,
FNN Regressor,1.3317942555844369,160.0,16.0,0.01,
FNN Regressor,15.134240600625693,160.0,16.0,0.001,
FNN Regressor,7.600889477498162,310.0,16.0,0.001,
FNN Regressor,6.550743961683742,340.0,16.0,0.001,
FNN Regressor,19.308962226356943,340.0,16.0,0.0003,
FNN Regressor,19.474630644170944,340.0,32.0,0.0003,
FNN Regressor,19.511868574940713,290.0,32.0,0.0003,
FNN Regressor,0.5992884911310951,290.0,32.0,0.01,
FNN Regressor,1.476544239124275,120.0,32.0,0.01,
FNN Regressor,0.6036939087707077,220.0,32.0,0.01,
FNN Regressor,0.6060031116431157,220.0,64.0,0.01,
FNN Regressor,0.6253492371850642,220.0,16.0,0.01,
XGBoost Regressor,0.43134661293825377,,,,1042.0
XGBoost Regressor,0.43134661293825377,,,,433.0
XGBoost Regressor,0.4311358500718636,,,,99.0
XGBoost Regressor,0.4332462692946557,,,,67.0
XGBoost Regressor,0.43003392428444925,,,,174.0
Logistic Regressor,46.668164958442894,190.0,256.0,0.0003,
Logistic Regressor,62.69990561555285,190.0,128.0,0.0003,
Logistic Regressor,45.90811700228647,190.0,256.0,0.0003,
Logistic Regressor,42.279363717632044,260.0,256.0,0.0003,
Logistic Regressor,20.293199171631997,290.0,256.0,0.0003,
Logistic Regressor,24.752966929930608,290.0,256.0,0.003,
FNN Regressor,0.6346065458192051,220.0,16.0,0.01,
XGBoost Regressor,0.43134642328641376,,,,269.0
XGBoost Regressor,0.43134661293825377,,,,1084.0
MLP Regressor,3.0860675322254045,460.0,128.0,0.001,
MLP Regressor,3.258654796631356,400.0,128.0,0.001,
Logistic Regressor,9.51722376120972,290.0,256.0,0.001,
Logistic Regressor,42.324661710718104,160.0,256.0,0.001,
Logistic Regressor,56.08924975826021,160.0,256.0,0.001,
Logistic Regressor,9.70312543698642,160.0,256.0,0.001,
Logistic Regressor,94.023524875484,160.0,256.0,0.0003,
Logistic Regressor,28.4321960708414,380.0,256.0,0.0003,
LightGBM Regressor,0.4619656637565906,,,,1511.0
LightGBM Regressor,0.46272632906297,,,,1317.0
LightGBM Regressor,0.4612995832480543,,,,1715.0
LightGBM Regressor,0.4614791591836063,,,,1626.0
LightGBM Regressor,0.4630257325259864,,,,1235.0
LightGBM Regressor,0.4615879759359131,,,,1876.0
MLP Regressor,3.241958511884488,400.0,128.0,0.001,
MLP Regressor,3.576503460477421,290.0,128.0,0.001,
MLP Regressor,3.2072480920223843,290.0,128.0,0.003,
MLP Regressor,3.8549917565503247,230.0,128.0,0.003,
MLP Regressor,4.138635742282765,230.0,64.0,0.003,
Logistic Regressor,56.8173965427444,310.0,256.0,0.0003,
MLP Regressor,4.431174549620892,150.0,64.0,0.003,
MLP Regressor,4.489058447906771,150.0,64.0,0.0003,
MLP Regressor,4.411595020189157,150.0,256.0,0.0003,
MLP Regressor,4.161188824363141,150.0,256.0,0.001,
MLP Regressor,3.777177350854652,280.0,256.0,0.001,
MLP Regressor,2.855738734621318,470.0,256.0,0.001,
MLP Regressor,2.4263159273774786,470.0,256.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,484.0
XGBoost Regressor,0.4303478085141753,,,,201.0
FNN Regressor,0.606892487336535,430.0,16.0,0.01,
FNN Regressor,0.5562929305623285,430.0,16.0,0.01,
FNN Regressor,0.5818296834302706,430.0,64.0,0.01,
FNN Regressor,0.6257506298048229,210.0,64.0,0.01,
FNN Regressor,0.6436055656135135,210.0,128.0,0.01,
FNN Regressor,1.0515897934683696,210.0,128.0,0.003,
FNN Regressor,3.1645705551135137,160.0,128.0,0.003,
FNN Regressor,3.045368761889001,160.0,64.0,0.003,
FNN Regressor,2.5565308523452974,160.0,256.0,0.003,
LightGBM Regressor,0.4631145144041697,,,,1272.0
LightGBM Regressor,0.46480600991478255,,,,1076.0
LightGBM Regressor,0.5504750967775129,,,,418.0
LightGBM Regressor,0.46400077992179584,,,,1135.0
XGBoost Regressor,0.43134661271642083,,,,304.0
XGBoost Regressor,0.43134661293825377,,,,596.0
XGBoost Regressor,0.43134661293825377,,,,1486.0
XGBoost Regressor,0.43134661293825377,,,,598.0
XGBoost Regressor,0.43134661293825377,,,,1430.0
XGBoost Regressor,0.43134661293825377,,,,1478.0
FNN Regressor,3.5710704996547227,160.0,128.0,0.003,
FNN Regressor,0.6100122438371783,380.0,128.0,0.003,
MLP Regressor,3.1156055437419963,420.0,256.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,1821.0
XGBoost Regressor,0.43134661293825377,,,,1231.0
MLP Regressor,4.324735279992766,200.0,256.0,0.003,
MLP Regressor,3.8688626031501485,200.0,256.0,0.003,
MLP Regressor,2.895412993236163,220.0,256.0,0.003,
MLP Regressor,4.2101803363344805,220.0,256.0,0.0003,
MLP Regressor,4.391337694871557,220.0,128.0,0.0003,
MLP Regressor,4.321042318809125,220.0,128.0,0.0003,
MLP Regressor,4.444617306286324,220.0,128.0,0.0003,
MLP Regressor,4.4182842425153535,220.0,32.0,0.0003,
MLP Regressor,4.62613504600862,80.0,32.0,0.0003,
MLP Regressor,4.427115904211099,290.0,32.0,0.0003,
MLP Regressor,5.0712947692417805,70.0,32.0,0.0003,
MLP Regressor,4.776001902443149,70.0,32.0,0.0003,
MLP Regressor,4.438515764397243,200.0,32.0,0.0003,
FNN Regressor,0.6236586961553845,320.0,128.0,0.003,
FNN Regressor,0.5923679585466487,320.0,128.0,0.003,
FNN Regressor,0.6065578149896251,420.0,128.0,0.003,
FNN Regressor,0.6160087887082606,420.0,256.0,0.003,
FNN Regressor,0.6361550206778889,290.0,256.0,0.003,
FNN Regressor,0.6306126664607717,290.0,256.0,0.003,
FNN Regressor,0.6245318978217449,340.0,256.0,0.003,
FNN Regressor,7.758897897307674,340.0,256.0,0.001,
FNN Regressor,6.331983846375832,340.0,128.0,0.001,
MLP Regressor,4.405836535448744,200.0,32.0,0.0003,
MLP Regressor,4.366930660914166,200.0,32.0,0.001,
MLP Regressor,3.641884763202157,270.0,32.0,0.001,
MLP Regressor,3.886702542683339,270.0,32.0,0.001,
MLP Regressor,3.900724583299134,270.0,32.0,0.0003,
MLP Regressor,4.243911070516183,400.0,32.0,0.0003,
XGBoost Regressor,0.43134661293825377,,,,513.0
XGBoost Regressor,0.43134661293825377,,,,593.0
XGBoost Regressor,0.43134661293825377,,,,464.0
XGBoost Regressor,0.43134661293825377,,,,575.0
XGBoost Regressor,0.4312612403721491,,,,243.0
XGBoost Regressor,0.43134661293825377,,,,1039.0
XGBoost Regressor,0.4292177989363131,,,,159.0
XGBoost Regressor,0.43134661293825377,,,,819.0
XGBoost Regressor,0.43134661293825377,,,,1451.0
XGBoost Regressor,0.43134661293825377,,,,1618.0
XGBoost Regressor,0.43134661293825377,,,,669.0
XGBoost Regressor,0.43134661293825377,,,,1221.0
FNN Regressor,7.709912797509243,340.0,128.0,0.001,
FNN Regressor,5.717050749762385,340.0,128.0,0.001,
FNN Regressor,5.840233206982235,340.0,32.0,0.001,
FNN Regressor,21.936713277029686,340.0,32.0,0.0001,
FNN Regressor,22.21061454372727,340.0,32.0,0.0001,
FNN Regressor,22.933380415319053,180.0,32.0,0.0001,
FNN Regressor,23.01377017677403,180.0,32.0,0.0001,
XGBoost Regressor,0.43134661293825377,,,,1685.0
XGBoost Regressor,0.43134661293825377,,,,1519.0
XGBoost Regressor,0.43134661293825377,,,,963.0
XGBoost Regressor,0.43134661293825377,,,,1359.0
XGBoost Regressor,0.43134661293825377,,,,779.0
Logistic Regressor,18.099137931157085,360.0,256.0,0.0003,
Logistic Regressor,33.7469496691525,380.0,256.0,0.0003,
Logistic Regressor,4.546886047284451,380.0,256.0,0.003,
Logistic Regressor,6.964101757494596,490.0,256.0,0.003,
Logistic Regressor,5.41943320956251,490.0,64.0,0.003,
Logistic Regressor,3.7971531386392976,490.0,64.0,0.003,
Logistic Regressor,4.8625142931948,390.0,64.0,0.003,
Logistic Regressor,11.052090503879388,300.0,64.0,0.003,
MLP Regressor,3.3727704169285735,400.0,64.0,0.0003,
MLP Regressor,4.521929433989881,260.0,64.0,0.0003,
MLP Regressor,4.558017374570905,260.0,32.0,0.0003,
MLP Regressor,3.6056029561387573,260.0,32.0,0.003,
MLP Regressor,3.1149046193298777,260.0,128.0,0.003,
LightGBM Regressor,0.47471738624399307,,,,868.0
LightGBM Regressor,0.46418478707969224,,,,1158.0
FNN Regressor,23.361713806239752,70.0,32.0,0.0001,
FNN Regressor,22.903501000616917,70.0,32.0,0.0001,
FNN Regressor,22.49013618500158,260.0,32.0,0.0001,
FNN Regressor,22.572918979821452,260.0,16.0,0.0001,
FNN Regressor,21.96222928076261,370.0,16.0,0.0001,
FNN Regressor,5.090109172088226,370.0,16.0,0.001,
FNN Regressor,6.358038296722275,370.0,64.0,0.001,
FNN Regressor,18.418219748182043,370.0,64.0,0.0003,
FNN Regressor,0.5841805837474324,370.0,64.0,0.01,
FNN Regressor,0.577070182334763,370.0,128.0,0.01,
FNN Regressor,0.7311508607381783,220.0,128.0,0.01,
FNN Regressor,0.5866210845740245,220.0,128.0,0.01,
FNN Regressor,0.5819060069926731,380.0,128.0,0.01,
FNN Regressor,0.8618898819283728,380.0,128.0,0.01,
FNN Regressor,18.256362163379748,380.0,128.0,0.0003,
FNN Regressor,0.5919759756919949,380.0,128.0,0.003,
FNN Regressor,0.5751910110943257,350.0,128.0,0.003,
FNN Regressor,0.6184527291999069,350.0,128.0,0.003,
FNN Regressor,0.5830534152156988,410.0,128.0,0.003,
LightGBM Regressor,0.6303613020535161,,,,238.0
FNN Regressor,0.5836285678672138,410.0,256.0,0.003,
FNN Regressor,0.8232117519137078,240.0,256.0,0.003,
FNN Regressor,0.9441212644552944,240.0,128.0,0.003,
Logistic Regressor,5.095576397273061,340.0,64.0,0.003,
Logistic Regressor,6.179066956250247,340.0,64.0,0.003,
Logistic Regressor,4.671122721027855,340.0,32.0,0.003,
Logistic Regressor,11.77701003025373,380.0,32.0,0.003,
Logistic Regressor,5.212571167324769,380.0,32.0,0.003,
Logistic Regressor,13.353084537645513,280.0,32.0,0.003,
Logistic Regressor,4.263607153489795,280.0,64.0,0.003,
Logistic Regressor,5.06239799139988,280.0,16.0,0.003,
LightGBM Regressor,0.6050835090999089,,,,280.0
LightGBM Regressor,0.5150221722808985,,,,560.0
LightGBM Regressor,0.4719949615052378,,,,912.0
Logistic Regressor,4.428728374242474,110.0,16.0,0.003,
Logistic Regressor,17.65149863678734,110.0,16.0,0.003,
Logistic Regressor,9.020250689576676,110.0,16.0,0.003,
Logistic Regressor,16.2192545617018,110.0,32.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,376.0
XGBoost Regressor,0.43134661293825377,,,,1224.0
XGBoost Regressor,0.43134661293825377,,,,1773.0
XGBoost Regressor,0.43134661293825377,,,,862.0
XGBoost Regressor,0.43134661293825377,,,,947.0
XGBoost Regressor,0.43134661293825377,,,,459.0
XGBoost Regressor,0.43134661293825377,,,,1190.0
XGBoost Regressor,0.43134661293825377,,,,1752.0
XGBoost Regressor,0.43134661293825377,,,,1342.0
XGBoost Regressor,0.43134661293825377,,,,630.0
XGBoost Regressor,0.43134661293825377,,,,1078.0
XGBoost Regressor,0.42959962075502217,,,,170.0
XGBoost Regressor,0.43134661293825377,,,,528.0
XGBoost Regressor,0.4313567239702894,,,,118.0
XGBoost Regressor,0.43134661293825377,,,,542.0
XGBoost Regressor,0.43072773222987726,,,,123.0
MLP Regressor,3.8320313600045504,260.0,128.0,0.001,
MLP Regressor,4.466976901253778,260.0,128.0,0.0001,
MLP Regressor,5.378353835174233,260.0,128.0,0.0001,
MLP Regressor,4.826840973520793,260.0,128.0,0.0001,
MLP Regressor,4.3203737839657945,420.0,128.0,0.0001,
MLP Regressor,4.510538578529958,420.0,32.0,0.0001,
MLP Regressor,4.199718006440546,420.0,32.0,0.001,
MLP Regressor,2.8495893374518357,420.0,128.0,0.001,
MLP Regressor,2.5985509251157337,420.0,64.0,0.001,
MLP Regressor,2.5702254390861348,420.0,64.0,0.0003,
MLP Regressor,4.246761144509108,420.0,128.0,0.0003,
MLP Regressor,3.989464769188423,420.0,64.0,0.0003,
MLP Regressor,4.502735088059215,260.0,64.0,0.0003,
MLP Regressor,4.022572357086624,260.0,64.0,0.0003,
Logistic Regressor,4.224806445098671,230.0,32.0,0.003,
Logistic Regressor,25.440789418639273,270.0,32.0,0.003,
Logistic Regressor,4.397591071868845,250.0,32.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,1006.0
XGBoost Regressor,0.42974504869695773,,,,172.0
Logistic Regressor,28.27850120530617,250.0,64.0,0.003,
Logistic Regressor,6.695334059826973,390.0,64.0,0.003,
LightGBM Regressor,0.4613943300554,,,,1774.0
LightGBM Regressor,0.46430534403208407,,,,1106.0
LightGBM Regressor,0.5992948219235663,,,,291.0
LightGBM Regressor,0.5535359016704821,,,,406.0
LightGBM Regressor,0.534821241932133,,,,476.0
LightGBM Regressor,0.7723108169800135,,,,80.0
LightGBM Regressor,0.48422608496350755,,,,759.0
LightGBM Regressor,0.534821241932133,,,,476.0
FNN Regressor,1.0476476224408842,240.0,128.0,0.003,
FNN Regressor,0.6713151342394352,240.0,128.0,0.003,
FNN Regressor,16.95110368768154,50.0,128.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,910.0
XGBoost Regressor,0.43134661293825377,,,,1488.0
Logistic Regressor,15.532244701540868,390.0,256.0,0.003,
Logistic Regressor,8.324644635025166,390.0,256.0,0.01,
Logistic Regressor,12.923303294331864,390.0,256.0,0.003,
Logistic Regressor,4.611287184082168,390.0,256.0,0.003,
Logistic Regressor,7.518381076187848,390.0,256.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,1442.0
XGBoost Regressor,0.43134661293825377,,,,885.0
XGBoost Regressor,0.43134661293825377,,,,682.0
LightGBM Regressor,0.593476595690656,,,,301.0
LightGBM Regressor,0.4890760208164672,,,,717.0
LightGBM Regressor,0.46204630066382013,,,,1513.0
MLP Regressor,4.120282357109765,260.0,64.0,0.001,
MLP Regressor,4.0336371987691315,260.0,64.0,0.001,
XGBoost Regressor,0.43134661293825377,,,,1323.0
XGBoost Regressor,0.43134661293825377,,,,1610.0
XGBoost Regressor,0.43134661293825377,,,,1809.0
XGBoost Regressor,0.43134661293825377,,,,891.0
XGBoost Regressor,0.43134661293825377,,,,432.0
XGBoost Regressor,0.4411800449883247,,,,50.0
XGBoost Regressor,0.43134661293825377,,,,889.0
XGBoost Regressor,0.43134661293825377,,,,1279.0
XGBoost Regressor,0.43134661293825377,,,,1226.0
XGBoost Regressor,0.43134661293825377,,,,642.0
XGBoost Regressor,0.42924658215186173,,,,152.0
XGBoost Regressor,0.43134661293825377,,,,916.0
XGBoost Regressor,0.43134661293825377,,,,1547.0
LightGBM Regressor,0.4618256979127655,,,,1895.0
LightGBM Regressor,0.4622032001755817,,,,1548.0
LightGBM Regressor,0.46380365028661186,,,,1130.0
XGBoost Regressor,0.43134661293825377,,,,1752.0
XGBoost Regressor,0.43134661293825377,,,,1384.0
XGBoost Regressor,0.43134661293825377,,,,1458.0
XGBoost Regressor,0.43134661293825377,,,,1948.0
FNN Regressor,0.9773509665651106,240.0,128.0,0.003,
FNN Regressor,0.808249878852273,240.0,128.0,0.003,
FNN Regressor,0.5920493719523198,380.0,128.0,0.003,
FNN Regressor,0.5831081826467969,410.0,128.0,0.003,
FNN Regressor,0.5758898247162675,410.0,64.0,0.003,
FNN Regressor,0.6969070369834001,410.0,64.0,0.003,
FNN Regressor,1.040166755251829,410.0,64.0,0.01,
FNN Regressor,0.6254487316318456,200.0,64.0,0.01,
Logistic Regressor,9.850909590565504,390.0,128.0,0.003,
Logistic Regressor,24.610740288267625,340.0,128.0,0.003,
Logistic Regressor,14.5494365271636,340.0,64.0,0.003,
Logistic Regressor,17.807599710901552,210.0,64.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,1261.0
XGBoost Regressor,0.43134661293825377,,,,1228.0
FNN Regressor,0.7862806810247659,200.0,64.0,0.01,
MLP Regressor,3.870034068398453,260.0,64.0,0.001,
MLP Regressor,2.9045462306497862,260.0,64.0,0.001,
MLP Regressor,4.321815547220118,260.0,32.0,0.001,
MLP Regressor,3.6830583254889087,260.0,32.0,0.001,
MLP Regressor,3.163171385821672,360.0,32.0,0.001,
MLP Regressor,4.4963583003260235,150.0,32.0,0.001,
MLP Regressor,4.11709576099107,150.0,128.0,0.001,
MLP Regressor,4.223671440359249,130.0,128.0,0.001,
MLP Regressor,5.213157571152541,130.0,32.0,0.001,
MLP Regressor,3.9846274593709614,250.0,32.0,0.001,
MLP Regressor,4.039416476275921,250.0,32.0,0.0003,
MLP Regressor,4.508026492603726,90.0,32.0,0.0003,
MLP Regressor,4.75715979621499,90.0,64.0,0.0003,
MLP Regressor,4.37047336424317,280.0,64.0,0.0003,
MLP Regressor,4.618387466911892,280.0,128.0,0.0003,
MLP Regressor,4.065026482985107,460.0,128.0,0.0003,
MLP Regressor,3.597726185609671,490.0,128.0,0.0003,
MLP Regressor,3.8193841312741,490.0,128.0,0.0003,
LightGBM Regressor,0.4700888661953206,,,,940.0
LightGBM Regressor,0.46400190877894826,,,,1132.0
LightGBM Regressor,0.4669013433777729,,,,1004.0
LightGBM Regressor,0.7131354613920918,,,,132.0
MLP Regressor,4.172181600019663,450.0,128.0,0.0003,
MLP Regressor,4.210953803108148,270.0,128.0,0.0003,
MLP Regressor,3.8143721653829212,270.0,64.0,0.0003,
LightGBM Regressor,0.5068435320506265,,,,596.0
LightGBM Regressor,0.4690487051189411,,,,956.0
LightGBM Regressor,0.5992948219235663,,,,291.0
LightGBM Regressor,0.5825900060795247,,,,328.0
LightGBM Regressor,0.8210762253231917,,,,58.0
LightGBM Regressor,0.48441127566657044,,,,757.0
LightGBM Regressor,0.5862473589955259,,,,319.0
LightGBM Regressor,0.5577515698047004,,,,394.0
LightGBM Regressor,0.741754355174461,,,,104.0
FNN Regressor,0.6509098440326488,360.0,64.0,0.01,
LightGBM Regressor,0.7431326393258463,,,,103.0
LightGBM Regressor,0.5538863351971447,,,,405.0
XGBoost Regressor,0.43134661293825377,,,,1334.0
XGBoost Regressor,0.43134661293825377,,,,1538.0
XGBoost Regressor,0.43134661293825377,,,,861.0
XGBoost Regressor,0.43134661293825377,,,,779.0
XGBoost Regressor,0.43134661293825377,,,,1653.0
XGBoost Regressor,0.43134661293825377,,,,1502.0
XGBoost Regressor,0.43134661293825377,,,,1525.0
XGBoost Regressor,0.43134661293825377,,,,1072.0
XGBoost Regressor,0.43134661293825377,,,,982.0
XGBoost Regressor,0.43134661293825377,,,,1183.0
XGBoost Regressor,0.43134661293825377,,,,914.0
XGBoost Regressor,0.43134661293825377,,,,1537.0
XGBoost Regressor,0.43134661293825377,,,,1910.0
XGBoost Regressor,0.43134661293825377,,,,1974.0
XGBoost Regressor,0.43134661293825377,,,,1370.0
XGBoost Regressor,0.43134661293825377,,,,1507.0
XGBoost Regressor,0.43134661293825377,,,,1381.0
XGBoost Regressor,0.43134661293825377,,,,1166.0
XGBoost Regressor,0.43134661293825377,,,,1868.0
XGBoost Regressor,0.43134661293825377,,,,1223.0
XGBoost Regressor,0.43134661293825377,,,,1778.0
XGBoost Regressor,0.43134661293825377,,,,1527.0
